device_info_serial,date_time,latitude,longitude,altitude,temperature,satellites_used,positiondop,speed_2d,direction
311,2010-10-03 23:21:57,371.762.985,-61.000.068,3,,6,3,414.476.522.279.665,-643.499.274.337.466
311,2010-10-04 0:02:32,371.779.828,-60.980.498,-6,,6,1.9,174.619.456.634.651,-173.684.986.845.741
311,2010-10-04 0:42:31,37.175.251,-61.005.425,-4,,6,2.8,721.455.279.782.363,-536.265.000.848.028
311,2010-10-04 1:22:52,37.175.882,-6.099.317,1,,5,3.3,107.298.330.575.323,-916.789.080.600.945
311,2010-10-04 2:03:19,371.737.382,-61.020.254,-1,,5,2.5,601.157.828.554.544,124.576.495.974.174
311,2010-10-04 2:43:57,371.732.351,-61.031.518,0,,4,4.5,276.579.622.486.012,-173.208.871.326.723
311,2010-10-04 3:25:09,371.770.842,-60.988.125,-3,,4,5.6,277.297.718.967.489,-10.615.571.097.453
311,2010-10-04 4:06:02,37.176.861,-6.098.702,2,,7,2.2,877.496.389.369.568,149.082.776.694.165
311,2010-10-04 4:46:33,37.176.094,-6.099.635,,,4,3.3,0,0
311,2010-10-04 5:26:56,371.761.322,-60.997.317,-2,,4,3.4,167.613.205.598.399,-405.634.702.292.834
311,2010-10-04 6:02:05,3.717.609,-60.997.466,-1,,5,2.6,639.190.286.333.814,137.769.017.135.217
311,2010-10-04 6:22:22,371.781.619,-60.136.233,,,3,3.3,173.412.510.471.106,763.864.002.064.705
311,2010-10-04 6:42:59,372.199.726,-58.813.291,,,3,3.6,240.564.225.601.094,131.426.356.724.683
311,2010-10-04 7:03:23,372.225.286,-58.811.951,,,3,4.3,372.195.965.795.305,-789.597.430.612.663
311,2010-10-04 7:24:11,372.245.455,-58.790.318,61,,7,1.8,111.209.123.030.284,533.572.987.266.864
311,2010-10-04 7:44:41,372.230.301,-58.790.101,56,,5,5,646.839.991.013.737,737.765.510.715.266
311,2010-10-04 8:05:01,372.235.859,-58.784.694,,,4,2.3,0,0
311,2010-10-04 8:26:30,37.224.189,-58.792.886,61,,6,3.9,358.336.034.119.526,-931.035.460.658.295
311,2010-10-04 8:46:52,372.250.894,-5.880.856,60,,8,1.7,582.621.293.663.344,132.633.832.576.228
311,2010-10-04 9:07:34,372.243.642,-58.792.169,66,,8,1.6,610.411.605.149.026,-966.037.377.618.665
311,2010-10-04 9:27:45,372.231.457,-58.782.763,55,,6,2.1,220.418.305.448.711,-940.520.013.802.787
311,2010-10-04 10:10:55,372.248.284,-58.788.291,91,,4,3.7,485.795.606.306.077,141.085.418.470.695
311,2010-10-04 10:31:11,372.256.056,-58.806.943,,,4,5.7,235.973.691.827.236,176.515.037.638.714
311,2010-10-04 12:00:33,37.221.667,-5.880.444,46,,5,5.1,223.136.019.957.323,-674.788.589.700.939
311,2010-10-04 12:21:08,372.216.533,-58.804.417,54,,5,9.6,19.544.393.104.228,-165.657.646.283.878
311,2010-10-04 12:41:23,372.209.677,-58.813.629,41,,5,5.3,256.272.414.757.694,-589.988.907.677.366
311,2010-10-04 13:01:38,372.209.663,-58.814.398,42,,5,4.1,19.873.485.628.428,170.769.950.963.858
311,2010-10-04 13:22:03,372.203.985,-58.810.082,36,,5,4,155.237.805.100.485,613.177.029.224.991
311,2010-10-04 13:42:37,372.207.822,-58.813.861,39,,5,2.7,796.310.566.761.207,180
311,2010-10-04 14:03:32,372.208.773,-58.816.169,33,,6,3,181.089.177.733.471,81.398.633.981.708
311,2010-10-04 14:24:06,372.209.664,-58.816.414,-12,,6,8,214.580.191.283.744,102.863.976.301.508
311,2010-10-04 14:44:33,37.220.773,-58.815.487,40,,5,4.3,0,0
311,2010-10-04 15:05:01,372.064.175,-59.169.914,288,,5,2.8,11.316.210.744.255,-127.998.487.950.506
311,2010-10-04 15:26:06,371.640.183,-59.577.771,492,,6,6.9,940.964.211.721.888,-104.822.802.206.985
311,2010-10-04 15:46:29,371.431.593,-60.414.722,60,,6,2.2,114.585.373.993.074,-138.182.354.534.628
311,2010-10-04 16:07:03,371.241.603,-60.922.858,,,3,4,907.026.250.719.905,162.868.056.778.607
311,2010-10-04 16:27:12,370.934.201,-61.218.344,-13,,6,2.2,265.278.702.087.768,-687.029.551.747.128
311,2010-10-04 16:47:29,370.934.225,-61.218.561,-5,,5,3.5,663.196.751.350.383,111.297.031.817.311
311,2010-10-04 17:07:56,370.933.636,-61.219.774,-3,,6,2,582.672.236.371.774,-152.804.729.512.051
311,2010-10-04 17:28:24,370.934.063,-61.219.639,,,3,7.6,216.092.773.833.282,168.334.676.583.031
311,2010-10-04 17:49:04,370.559.363,-61.486.324,,,5,2.7,809.199.461.033.782,-153.973.191.259.389
311,2010-10-04 18:29:44,370.310.362,-61.634.657,6,,6,3.8,150.661.155.679.872,855.481.490.145.333
311,2010-10-04 19:09:51,370.176.095,-61.776.528,46,,5,5,91.867.345.033.593,-141.767.704.284.863
311,2010-10-04 19:50:28,369.764.451,-62.313.955,-6,,7,1.9,11.546.154.019.589,144.381.219.159.708
311,2010-10-04 20:30:42,369.716.902,-6.233.781,13,,5,8.7,110.630.341.370.117,531.697.321.680.657
311,2010-10-04 21:11:02,36.973.743,-62.358.333,3,,4,7.1,253.177.600.621.897,119.836.040.636.518
311,2010-10-04 21:51:42,369.745.687,-62.363.562,0,,4,8.5,101.378.418.348.869,156.906.898.024.652
311,2010-10-04 22:32:44,369.745.412,-62.362.624,2,,9,1.6,412.120.797.121.903,-509.276.880.748.347
311,2010-10-04 23:13:21,369.744.799,-6.236.273,-7,,8,1.6,172.880.833.087.924,-396.312.859.480.884
311,2010-10-04 23:54:16,369.745.276,-62.363.662,10,,6,2.3,66.318.699.738.387,-687.690.528.181.114
311,2010-10-05 0:34:41,3.697.452,-62.365.361,-3,,5,4.1,106.255.740.445.812,104.933.135.744.422
311,2010-10-05 1:15:05,369.742.183,-62.367.826,,,3,4,140.102.039.044.538,-444.727.864.259.176
311,2010-10-05 1:55:15,369.742.383,-62.367.149,-5,,5,3.3,243.470.297.371.747,772.781.001.702.273
311,2010-10-05 2:36:02,36.974.393,-62.366.479,-1,,6,2.9,16.788.540.001.277,-5.459.235.827.436
311,2010-10-05 3:16:10,369.743.861,-6.236.977,-6,,7,2,299.076.967.410.173,-141.064.831.288.941
311,2010-10-05 3:56:31,369.743.868,-62.369.414,-5,,5,6.2,25.396.014.047.176,385.103.371.362.371
311,2010-10-05 4:36:55,369.744.249,-62.368.545,-4,,4,7.8,151.307.866.647.312,-113.042.187.986.205
311,2010-10-05 5:17:32,369.738.509,-62.366.787,,,4,3.1,244.941.487.717.365,-588.749.055.365.283
311,2010-10-05 5:57:59,369.738.289,-62.367.107,-3,,5,5.2,331.593.498.275.695,-687.692.447.012.485
311,2010-10-05 6:18:54,370.260.173,-61.639.285,8,,5,2.7,9.000.604.361.789,370.797.002.552.586
311,2010-10-05 6:39:34,370.827.205,-61.145.017,-3,,4,2.9,538.136.977.628.444,-253.989.472.688.087
311,2010-10-05 7:00:00,371.095.313,-60.954.795,48,,6,2.3,758.375.144.582.531,465.700.882.869.173
311,2010-10-05 7:20:25,371.672.747,-6.015.577,47,,5,6.7,79.579.266.059.288,695.198.630.253.316
311,2010-10-05 7:40:41,372.059.761,-59.198.791,66,,5,4.9,922.247.794.574.531,543.566.312.729.117
311,2010-10-05 8:00:49,372.223.758,-58.846.105,31,,5,4.2,140.177.061.592.388,175.805.647.328.882
311,2010-10-05 8:21:41,372.222.788,-58.845.665,32,,6,2.7,329.659.728.939.682,-60.942.615.560.593
311,2010-10-05 8:42:07,372.204.915,-58.808.702,39,,5,3.8,877.492.816.067.872,-190.130.610.284.468
311,2010-10-05 9:02:42,372.208.499,-58.816.315,36,,6,2.4,105.972.181.749.804,-115.842.350.888.934
311,2010-10-05 9:22:55,372.208.322,-58.816.302,39,,6,2.6,996.665.096.423.004,-935.656.710.410.948
311,2010-10-05 9:43:20,37.222.136,-58.800.668,41,,5,4.5,137.449.925.736.417,577.890.814.161.525
311,2010-10-05 10:03:32,372.201.374,-58.806.851,34,,6,3.3,665.555.967.148.507,-169.611.050.863.224
311,2010-10-05 10:23:43,372.207.142,-58.811.932,36,,6,2.9,854.911.863.770.679,-674.945.492.228.085
311,2010-10-05 10:44:00,372.207.311,-58.811.967,38,,5,4.4,422.110.223.842.417,152.990.996.382.021
311,2010-10-05 11:04:24,372.223.416,-58.800.724,38,,5,6,458.911.310.139.659,169.182.682.713.068
311,2010-10-05 11:24:53,372.206.606,-58.814.108,40,,6,4.6,321.675.409.164.842,897.135.354.064.069
311,2010-10-05 11:45:17,37.220.637,-58.813.552,54,,5,6.9,802.244.318.386.184,-179.250.137.490.875
311,2010-10-05 12:06:08,372.213.182,-58.804.078,58,,5,3.4,806.050.646.998.722,161.918.482.199.269
311,2010-10-05 12:27:06,372.207.379,-5.881.406,44,,6,2.7,255.942.718.588.926,410.869.004.828.535
311,2010-10-05 12:47:31,372.207.473,-58.814.033,40,,6,2.4,848.071.570.847.297,105.737.073.728.274
311,2010-10-05 13:08:46,372.208.216,-58.816.312,38,,5,3.1,14.017.649.845.027,175.807.750.320.884
311,2010-10-05 13:29:19,37.221.787,-58.804.617,81,,5,9,896.754.948.380.745,391.448.875.373.746
311,2010-10-05 13:50:12,372.206.812,-58.818.018,70,,6,3.5,491.857.074.879.353,97.958.298.960.642
311,2010-10-05 14:10:42,372.207.735,-58.811.758,42,,6,2.6,204.912.955.890.791,-822.597.021.018.538
311,2010-10-05 14:31:00,372.205.999,-58.810.903,39,,6,3,610.363.764.153.668,170.335.764.668.156
311,2010-10-05 14:51:18,372.223.977,-58.802.846,36,,5,4.2,806.417.998.642.822,415.961.524.862.017
311,2010-10-05 15:11:46,372.225.848,-58.800.483,42,,6,6.6,247.779.172.260.949,-140.123.181.209.913
311,2010-10-05 15:32:15,372.224.572,-58.799.825,34,,5,2.5,905.519.992.016.943,902.783.895.555.334
311,2010-10-05 15:52:31,372.224.247,-58.799.496,36,,7,2,193.055.985.680.323,3.101.478.186.954
311,2010-10-05 16:13:14,372.223.561,-58.800.013,53,,6,2.2,123.646.096.729.042,-174.093.616.276.357
311,2010-10-05 16:33:22,372.223.523,-58.798.168,41,,6,3.4,0,0
311,2010-10-05 16:53:46,372.263.491,-58.850.107,94,,6,2.4,10.477.424.235.828,-734.512.472.078.432
311,2010-10-05 17:14:13,37.192.568,-59.348.619,672,,6,2.9,878.406.764.620.007,-612.350.152.186.194
311,2010-10-05 17:34:43,371.263.897,-60.650.064,179,,6,2.5,123.606.000.563.345,-126.468.213.774.521
311,2010-10-05 17:55:01,370.570.334,-61.269.492,25,,5,3.8,120.887.170.457.957,-149.504.342.046.303
311,2010-10-05 18:35:45,369.729.009,-6.235.473,-7,,6,2.5,177.200.386.620.923,390.712.711.347.955
311,2010-10-05 19:16:21,369.731.124,-62.353.826,8,,5,4.4,1.526.301.786.269,482.435.488.187.491
311,2010-10-05 19:56:46,369.731.769,-62.354.415,,,3,2.6,142.408.529.925.013,17.204.197.189.905
311,2010-10-05 20:37:38,369.732.926,-62.352.335,4,,8,1.5,0,0
311,2010-10-05 21:18:04,369.734.238,-62.352.399,-1,,6,2.5,598.153.833.345.356,-141.063.918.935.659
311,2010-10-05 21:58:18,369.736.434,-62.353.245,0,,5,4,100.483.438.262.879,-139.513.023.773.908
311,2010-10-05 22:38:40,369.737.052,-62.354.649,-17,,4,5.5,996.228.062.560.014,-937.597.812.257.291
311,2010-10-05 23:19:42,36.973.556,-62.368.299,-16,,6,3,296.259.374.999.066,-164.799.106.955.699
311,2010-10-06 0:01:00,369.736.621,-62.365.311,-7,,5,4,17.828.010.522.253,-645.613.478.537.321
311,2010-10-06 0:41:05,36.973.764,-62.367.331,-1,,6,2.6,120.778.551.639.025,853.216.404.431.077
311,2010-10-06 1:21:31,369.738.111,-62.370.471,-2,,6,3.2,804.443.402.106.385,-169.652.301.762.074
311,2010-10-06 2:02:08,369.723.495,-62.378.651,-6,,6,2.7,245.353.462.667.144,75.457.261.384.707
311,2010-10-06 2:42:44,369.741.772,-62.364.707,-6,,6,2.4,170.585.357.182.282,-944.102.129.352.471
311,2010-10-06 3:23:03,369.742.434,-62.374.498,-3,,5,2.8,0,0
311,2010-10-06 4:03:38,369.737.958,-62.357.312,0,,5,4.4,767.877.536.023.038,-142.781.465.151.441
311,2010-10-06 4:45:10,369.739.039,-62.352.195,-3,,5,2.6,312.708.113.584.605,138.732.714.960.562
311,2010-10-06 5:25:44,369.738.949,-62.352.613,0,,4,6.1,638.612.330.651.166,104.535.147.492.654
311,2010-10-06 6:01:31,369.944.914,-62.060.014,2,,6,2.2,99.626.559.654.803,862.562.755.124.294
311,2010-10-06 6:21:55,370.417.286,-61.338.046,2,,6,2.4,787.101.645.267.109,929.193.430.230.114
311,2010-10-06 6:42:19,370.572.294,-60.956.821,2,,6,2.4,17.317.328.376.874,306.786.013.763.533
311,2010-10-06 7:02:32,370.853.554,-60.557.543,-2,,5,3.1,219.764.891.628.314,177.248.509.687.853
311,2010-10-06 7:23:01,370.903.635,-60.490.932,19,,4,6.9,902.060.277.468.415,27.424.510.246.432
311,2010-10-06 7:43:30,371.731.054,-59.659.328,30,,5,1.9,103.141.213.284.439,607.902.054.630.612
311,2010-10-06 8:04:14,372.215.771,-58.802.335,38,,6,4,208.263.185.914.588,-784.832.756.245.658
311,2010-10-06 8:24:17,372.222.986,-58.795.384,33,,6,3.4,996.667.593.531.057,864.354.829.602.098
311,2010-10-06 8:44:42,372.214.655,-58.803.878,33,,5,4.4,204.912.925.732.945,-822.592.131.589.929
311,2010-10-06 9:05:08,372.213.522,-58.801.466,37,,7,2.3,0,0
311,2010-10-06 9:25:22,372.224.643,-58.797.904,27,,5,6.9,123.642.162.329.918,-535.649.457.214.984
311,2010-10-06 9:45:50,372.217.382,-58.803.397,35,,5,4,61.312.685.945.197,12.236.874.650.671
311,2010-10-06 10:05:55,372.249.684,-58.777.237,,,4,2.2,12.227.575.102.155,116.197.973.787.022
311,2010-10-06 10:26:26,372.223.072,-58.797.019,31,,5,3.4,130.376.030.186.478,403.453.261.524.913
311,2010-10-06 10:46:55,37.222.187,-58.798.138,34,,6,2.8,140.176.908.838.819,175.809.055.756.628
311,2010-10-06 11:07:24,372.225.237,-58.803.315,41,,6,3.5,213.977.293.419.532,100.777.735.835.892
311,2010-10-06 11:27:49,372.224.895,-5.879.742,26,,6,5.3,240.451.619.597.862,235.582.504.118.863
311,2010-10-06 11:48:35,372.210.875,-58.814.462,58,,6,5,645.831.753.963.353,-139.198.377.637.567
311,2010-10-06 12:09:42,372.210.734,-58.815.098,51,,5,4.1,0,0
311,2010-10-06 12:30:36,372.211.011,-58.815.344,46,,6,2.6,237.047.998.355.341,61.945.174.282.522
311,2010-10-06 12:50:51,372.210.955,-5.881.537,43,,6,2.3,250.798.165.813.206,103.356.206.063.248
311,2010-10-06 13:11:05,372.211.266,-58.815.419,42,,4,3.4,389.477.257.751.935,-715.122.200.994.871
311,2010-10-06 13:31:27,372.211.024,-58.815.073,,,3,5.4,0,0
311,2010-10-06 13:52:43,372.235.495,-58.810.058,339,,5,3.1,675.359.133.192.195,-195.168.030.328.246
311,2010-10-06 14:12:59,371.881.547,-596.721,1071,,4,5.1,125.274.240.246.021,418.620.782.893.553
311,2010-10-06 14:33:41,37.175.163,-61.023.686,0,,5,3.3,310.480.949.555.584,611.841.275.977.329
311,2010-10-06 14:54:04,371.756.391,-60.998.609,,,4,2.5,182.687.293.208.396,768.795.731.598.293
311,2010-10-06 15:14:11,371.756.835,-60.989.721,-1,,5,3,202.235.340.824.976,484.493.103.743.314
311,2010-10-06 15:34:51,371.870.235,-61.088.796,-9,,8,2.5,74.323.068.801.359,-101.798.534.141.868
311,2010-10-06 15:55:12,371.870.285,-6.108.891,-7,,6,2.6,219.689.907.462.899,-277.650.917.081.991
311,2010-10-06 16:16:00,371.870.621,-61.088.242,-4,,6,4.3,381.298.610.196.376,-112.200.290.055.941
311,2010-10-06 16:36:27,371.856.083,-61.093.164,0,,8,1.6,152.923.940.290.499,-149.334.139.172.534
311,2010-10-06 16:56:37,37.185.621,-61.093.042,2,,7,2.6,110.808.303.071.691,853.242.442.918.954
311,2010-10-06 17:16:59,371.856.199,-61.092.836,0,,6,2.3,509.746.466.651.728,-149.333.947.904.662
311,2010-10-06 17:37:19,371.700.834,-61.190.322,7,,5,2.8,209.733.935.991.575,697.169.309.193.181
311,2010-10-06 17:57:44,371.702.187,-61.193.572,-9,,5,6.6,512.445.075.467.986,1.627.030.507.914
311,2010-10-06 18:38:17,370.916.722,-61.475.361,,,3,6.4,676.228.217.490.491,-161.196.495.087.712
311,2010-10-06 19:18:42,369.775.596,-62.355.548,-4,,6,1.9,92.733.378.938.205,143.519.156.481.122
311,2010-10-06 19:58:59,369.740.056,-62.364.544,-1,,6,2.5,0,0
311,2010-10-06 20:39:35,369.740.171,-62.364.508,9,,5,2.8,777.950.151.725.449,-260.529.827.200.095
311,2010-10-06 21:19:48,369.740.412,-62.365.261,17,,4,7.6,321.993.770.697.117,-775.576.148.918.153
311,2010-10-06 22:00:42,369.740.209,-62.365.662,2,,7,2.2,0,0
311,2010-10-06 22:40:53,369.740.198,-6.236.581,2,,5,3.6,236.209.776.741.243,-127.791.633.267.998
311,2010-10-06 23:21:13,369.736.525,-62.374.554,0,,5,3.3,211.867.751.864.362,724.667.596.650.664
311,2010-10-07 0:01:38,369.738.828,-62.372.787,1,,4,4.5,0,0
311,2010-10-07 0:42:46,369.735.312,-62.356.146,0,,4,7.6,170.934.796.909.581,-148.800.864.739.495
311,2010-10-07 1:23:18,369.734.832,-62.354.597,,,3,4.9,219.474.449.200.283,649.416.180.218.502
311,2010-10-07 2:04:08,369.736.417,-62.355.751,-1,,6,3.1,905.537.550.359.272,-8.993.707.852.938
311,2010-10-07 2:44:34,369.742.109,-62.358.719,1,,4,5.7,798.906.308.912.806,180
311,2010-10-07 3:25:10,369.724.654,-62.351.195,,,3,2.9,0,0
311,2010-10-07 4:06:08,369.724.536,-62.351.698,0,,7,2.2,834.339.376.625.531,16.998.803.099.914
311,2010-10-07 4:46:21,369.724.358,-62.351.713,0,,7,1.7,109.543.352.812.204,-117.420.471.256.106
311,2010-10-07 5:26:46,369.725.219,-6.235.132,0,,5,5.4,734.578.164.257.342,688.288.326.120.954
311,2010-10-07 6:01:41,369.724.858,-62.350.922,7,,5,5.5,122.455.894.367.107,115.778.549.621.613
311,2010-10-07 6:22:14,370.076.232,-61.621.555,6,,5,6,574.884.726.967.166,164.164.072.377.381
311,2010-10-07 6:42:27,370.272.301,-61.631.905,6,,5,6.6,607.633.919.992.767,-880.118.807.059.706
311,2010-10-07 7:03:33,370.682.172,-61.354.326,-1,,6,3.4,131.116.551.371.804,-538.252.293.826.187
311,2010-10-07 7:23:54,370.682.914,-61.360.989,1,,4,6.5,29.882.846.687.022,-805.252.981.021.892
311,2010-10-07 7:44:22,370.684.422,-61.356.878,,,4,2.3,59.781.401.096.331,-937.074.196.741.989
311,2010-10-07 8:04:51,370.684.636,-61.356.977,,,4,2.3,248.193.415.417.892,723.328.254.017.824
311,2010-10-07 8:25:44,370.903.626,-61.237.329,-1,,8,2.4,13.152.566.838.143,793.456.012.538.488
311,2010-10-07 8:45:54,370.901.808,-61.238.257,-3,,6,2.7,202.760.079.425.014,-125.128.740.899.592
311,2010-10-07 9:06:42,370.899.064,-61.239.966,-8,,8,3.5,161.405.335.509.955,125.481.106.714.024
311,2010-10-07 9:27:22,370.899.038,-61.239.481,,,3,3.7,41.737.182.385.499,144.346.098.181.296
311,2010-10-07 9:48:22,370.898.557,-61.239.482,-10,,4,5.5,795.548.464.962.846,13.528.785.193.014
311,2010-10-07 10:08:45,370.899.194,-61.239.974,2,,6,2.7,2.031.591.673.917,487.256.059.841.172
311,2010-10-07 10:29:19,370.898.905,-61.239.538,1,,5,5,205.159.600.611.944,-299.059.391.848.929
311,2010-10-07 10:50:06,371.276.323,-61.205.645,4,,7,1.8,60.954.932.131.403,169.926.132.621.111
311,2010-10-07 11:10:20,371.276.917,-61.205.882,-5,,6,2.1,120.207.883.399.939,102.562.856.436.282
311,2010-10-07 11:30:43,371.276.718,-61.206.087,-7,,6,2.1,131.440.189.059.996,530.981.058.589.389
311,2010-10-07 11:51:20,371.276.149,-61.205.708,3,,6,2.2,124.463.952.313.315,585.452.911.987.544
311,2010-10-07 12:11:53,371.276.621,-61.205.594,3,,5,3.4,99.638.026.657.634,862.967.219.903.949
311,2010-10-07 12:32:21,371.276.815,-61.205.363,6,,4,3.6,345.783.369.062.273,-395.512.946.505.468
311,2010-10-07 12:52:33,37.127.673,-61.205.271,5,,5,3,544.884.408.255.239,107.911.966.346.543
311,2010-10-07 13:12:35,371.276.687,-61.205.462,3,,5,3,140.150.650.872.065,-43.630.337.851.096
311,2010-10-07 13:33:03,371.276.651,-61.205.487,-2,,4,3.8,131.570.112.012.488,490.881.965.205.577
311,2010-10-07 13:53:45,371.276.818,-61.205.528,-4,,5,4.3,100.488.369.316.802,-139.444.356.147.469
311,2010-10-07 14:14:44,371.276.748,-61.205.244,-3,,8,2,328.674.712.048.647,610.584.980.838.224
311,2010-10-07 14:35:03,371.273.211,-61.179.004,9,,7,2.5,31.143.772.069.036,-903.563.425.204.881
311,2010-10-07 14:55:24,371.268.219,-61.184.649,,,3,8.1,0,0
311,2010-10-07 15:16:06,371.268.755,-61.184.242,-2,,5,3.5,598.004.886.393.941,390.083.911.609.288
311,2010-10-07 15:36:42,371.269.532,-61.183.628,-7,,5,3.3,277.667.880.913.744,396.539.724.745.688
311,2010-10-07 15:57:02,371.269.613,-61.183.339,,,4,2.8,996.382.826.083.746,-937.018.652.953.707
311,2010-10-07 16:17:33,37.126.573,-61.182.801,-12,,5,3.7,12.540.559.688.656,105.666.657.567.413
311,2010-10-07 16:38:11,371.257.009,-61.165.879,-8,,7,2.3,0,0
311,2010-10-07 16:58:36,370.977.298,-61.255.137,1,,6,2.2,824.003.576.292.922,-146.364.472.653.804
311,2010-10-07 17:18:55,370.903.372,-61.243.949,-9,,5,2.8,124.462.544.970.812,152.649.189.057.735
311,2010-10-07 17:39:18,370.901.983,-61.244.301,-6,,6,2.4,196.719.716.609.896,116.206.937.320.258
311,2010-10-07 17:59:53,370.900.819,-61.245.461,-10,,4,5.4,304.794.145.115.879,155.048.775.879.259
311,2010-10-07 18:40:26,369.928.505,-62.052.976,1,,4,5.6,0,0
311,2010-10-07 19:21:06,369.736.443,-62.357.987,-3,,6,4,247.090.688.458.886,-535.745.678.232.407
311,2010-10-07 20:01:42,369.736.144,-62.358.338,2,,8,1.8,542.504.497.347.888,949.391.064.351.485
311,2010-10-07 20:42:25,369.736.521,-62.359.296,5,,7,2.3,239.885.165.550.439,152.633.494.654.023
311,2010-10-07 21:22:44,36.972.879,-6.234.987,7,,5,3.9,18.411.813.662.461,-138.654.294.240.017
311,2010-10-07 22:03:16,369.725.502,-62.348.511,0,,4,5.4,167.630.472.002.176,-770.970.864.008.693
311,2010-10-07 22:44:02,36.972.571,-62.347.188,-17,,5,5.2,34.336.162.967.158,-108.930.525.565.991
311,2010-10-07 23:24:18,36.972.654,-62.347.767,-11,,5,4.1,531.279.128.273.043,840.840.598.685.638
311,2010-10-08 0:05:12,369.726.668,-62.347.397,-9,,6,3.3,497.043.872.478.517,104.283.317.608.619
311,2010-10-08 0:45:21,369.731.985,-62.346.317,0,,4,5.4,298.508.886.076.425,156.060.055.766.709
311,2010-10-08 1:25:30,369.726.367,-62.333.581,-3,,7,2.2,222.134.350.027.146,-831.165.617.580.395
311,2010-10-08 2:05:50,369.726.529,-62.333.888,-5,,6,2.7,247.789.836.714.459,-724.380.882.453.154
311,2010-10-08 2:46:23,369.726.564,-62.334.434,,,3,2.5,0,0
311,2010-10-08 3:27:08,369.725.274,-623.333,-3,,4,3.4,224.053.378.152.781,384.558.029.841.865
311,2010-10-08 4:07:46,369.725.637,-62.332.486,-4,,4,3.2,509.626.065.977.573,-102.758.050.048.228
311,2010-10-08 4:48:10,369.726.587,-62.332.335,-1,,5,4.5,996.230.652.275.737,-937.583.380.510.802
311,2010-10-08 5:28:40,369.731.321,-62.328.032,-1,,4,9.3,242.823.994.515.752,213.876.350.643.819
311,2010-10-08 6:02:39,369.957.574,-61.995.324,-4,,5,3.4,607.905.654.997.138,169.767.397.450.294
311,2010-10-08 6:23:29,370.527.951,-61.325.442,102,,4,3.9,153.406.475.216.239,441.374.225.348.662
311,2010-10-08 6:44:15,371.259.071,-61.151.032,1,,6,2.1,140.149.961.947.442,175.640.817.518.451
311,2010-10-08 7:04:36,371.262.227,-61.150.512,-1,,6,2,23.980.598.966.483,-273.259.806.516.242
311,2010-10-08 7:24:54,371.666.801,-6.034.309,83,,7,1.8,986.081.610.653.748,58.022.429.288.825
311,2010-10-08 7:45:17,372.056.415,-59.138.404,87,,6,2.4,983.652.373.924.518,6.620.847.141.645
311,2010-10-08 8:06:01,372.216.457,-58.823.324,79,,8,2.4,21.992.561.872.239,-152.224.902.292.727
311,2010-10-08 8:26:36,372.218.581,-58.822.707,38,,7,3.2,479.611.987.980.445,-272.287.764.926.854
